ID,Title,Excerpt,Permalink,URL Image,Title,Featured,Categorías de curso,Etiquetas de curso,_lp_duration,thim_course_skill_level,thim_course_language,thim_course_duration,_lp_free,_lp_price,_lp_level,_lp_external_link_buy_course,Author Username
19511,Introduction to Quantum Computing,"This course introduces you to the strange world of quantum computing. You’ll learn about quantum concepts including superposition, entanglement, and uncertainty. You’ll also perform “labs” to get a first-hand look at these concepts. At the end, there’s a quiz to test your knowledge.

Course Syllabus
The Hall of Wonders
The Superposition Lab
The Entanglement Lab
The Uncertainty Lab
Return to the Hall of Wonders
Show what you know!
Recommended skills prior to taking this course
This is a course for beginners. You do not need any special skills to succeed with this course.

Grading scheme
The minimum passing mark for the course is 80%, the final exam is worth 100% of the course mark.
You have 1 attempt to take the exam with multiple attempts per question",https://cursodex.com/courses/introduction-to-quantum-computing/,https://cursodex.com/wp-content/uploads/2024/06/cognitive-ibm.png,cognitive ibm,https://cursodex.com/wp-content/uploads/2024/06/cognitive-ibm.png,Computación y Software,Computación Cuantica,6 hour,,English,,,0,beginner,https://cognitiveclass.ai/courses/introduction-to-quantum-computing,IBM
19513,Mathematical Optimization for Business Problems,"This training provides the necessary fundamentals of mathematical programming and useful tips for good modelling practice in order to construct simple optimization models.

LEARNING OBJECTIVES
In this training, you will explore several aspects of mathematical programing to start learning more about constructing optimization models using IBM Decision Optimization technology, including:
Basic terminology: operations research, mathematical optimization, and mathematical programming
Basic elements of optimization models: data, decision variables, objective functions, and constraints
Different types of solution: feasible, optimal, infeasible, and unbounded
Mathematical programming techniques for optimization: Linear Programming, Integer Programming, Mixed Integer Programming, and Quadratic Programming
Algorithms used for solving continuous linear programming problems: simplex, dual simplex, and barrier
Important mathematical programming concepts: sparsity, uncertainty, periodicity, network structure, convexity, piecewise linear and nonlinear
These concepts are illustrated by concrete examples, including a production problem and different network models.

Syllabus
Module 1 - The Big Picture
What is Operations Research?
What is Optimization?
Optimization Models
Module 2 - Linear Programming
Introduction to Linear Programming
A Production Problem : Part 1 - Writing the model
A Production Problem : Part 2 - Finding a solution
A Production Problem : Part 3 - From feasibility to unboundedness
Algorithms for Solving Linear Programs : Part 1 - The Simplex and Dual Simplex Algorithm
Algorithms for Solving Linear Programs : Part 2 - The Simplex and Barrier methods
Module 3 - Network Models
Introduction to Network Models
The Transportation Problem
The Transshipment Problem
The Assignment Problem
The Shortest Path Problem
Critical Path Analysis
Module 4 - Beyond Simple LP
Nonlinearity and Convexity
Piecewise Linear Programming
Integer Programming
The Branch and Bound Method
Quadratic Programming
Module 5 - Modelling Practice
Modelling in the Real World
The Importance of Sparsity
Tips for Better Models",https://cursodex.com/courses/mathematical-optimization-for-business-problems/,https://cursodex.com/wp-content/uploads/2024/06/cognitive-ibm.png,cognitive ibm,https://cursodex.com/wp-content/uploads/2024/06/cognitive-ibm.png,Computación y Software,Análisis de Datos|Programación,6 hour,,English,,,0,beginner,https://cognitiveclass.ai/courses/mathematical-optimization-for-business-problems,IBM
19515,Kubernetes Operators Advanced,"This course covers Golang operator reconciliation, use of OLM, and use of Scorecard.

Reconciliation
Operators mimic the behavior of core Kubernetes components in many ways, chief among them the process of reconciliation. When a user creates an instance of your operator's type, one or more controllers is responsible for creating that desired state. This course covers the creation of a basic reconcile loop in Golang to create a simple Memcached operator, similar to the Golang operator from the Intermediate course.

Operator Lifecycle Manager (OLM)
OLM is a tool for installing and upgrading operators on a Kubernetes cluster. Operator authors create a Bundle for each version of their operator, which is then published and consumed by OLM. This course covers the creation of a bundle for the simple Memcached operator from above, and then covers the upgrade case by adding a new field, implements migration via conversion webhook, creates a new bundle,  and upgrades the deployed operator in-place.

Scorecard
Scorecard is an Operator-sdk command for scaffolding and running test frameworks on a deployed operator. This course first covers using Scorecard to automatically generate and run a basic verification test suite. Then, it shows how to create your own custom test suite with a non-trivial unit test for the above simple Memcached operator.

Learning Objectives
In this course, you will learn about:
- How reconciliation logic works in Kubernetes controllers
- Constructing your own reconcile loop in a Golang operator
- Getting an introduction to the Operator Lifecycle Manager (OLM) 
- Deploying and managing an operator using OLM
- Using Scorecard to create a test suite for your operator

Course Syllabus
Module 1 - Golang Operator Reconciliation
Overview of Kubernetes controller reconciliation 
Kubernetes' declarative API
Explanation of Memcached operator reconciliation via finite state diagram
Hands-on Lab 
Build a simple Golang operator with Operator SDK
Write reconciliation loop using controller-runtime library
Module 2 - Operator Lifecycle Manager
Overview of Operator Lifecycle Manager (OLM) 
What is OLM?
What is an operator bundle
Hands-on Lab 1 
Install OLM on your cluster
Package a Golang operator with OLM
Deploy it to the cluster using OLM
Hands-on Lab 2 
Update operator with a breaking change
Create a conversion webhook to manage the upgrade
Use OLM to upgrade operator in-place
Module 3 - Testing your operator with Scorecard
Overview of Scorecard, an Operator SDK tool for building test images for a deployed operator
Hands-on Lab 
Build a Scorecard test suite for Memcached operator
Write an integration test for Memcached operator

Course Prerequisites
Basic familiarity with Kubernetes, including using kubectl to create resources on a Kubernetes cluster. You should know how to create, update, and delete Kubernetes resources such as Pods and Services.
Understanding of the basic construction, deployment, and use of operators
Completion of the Intermediate course on Kubernetes operators

The requirements of the hands-on labs are as follows:
Requirements for all hands-on labs 
Operator SDK v1.5.0+ installed
Kubectl v1.17.0+ installed
Admin access to a Kubernetes cluster. Note that the version of Operator Lifecycle Manger currently(8/23/21) on IMB Cloud's Kubernetes Service is incompatible with this tutorial. For running a cluster locally, see the Minikube docs.
Docker v3.2.2+ installed
Access to a Docker image repository such as Docker Hub or quay.io
Golang v1.16.0+ installed
Module 1 Lab requirements 
No additional requirements
Module 2 Lab requirements 
Operator Lifecycle Manager installed on your Kubernetes cluster. The Operator-sdk command operator-sdk olm install will install a compatible version of OLM on your cluster. Note that currently(8/23/21) the version of OLM installed on IBM Cloud IKS clusters is incompatible with this tutorial.
Module 3 Lab requirements 
No additional requirements",https://cursodex.com/courses/kubernetes-operators-advanced/,https://cursodex.com/wp-content/uploads/2024/06/cognitive-ibm.png,cognitive ibm,https://cursodex.com/wp-content/uploads/2024/06/cognitive-ibm.png,Computación y Software,Programación,8 hour,,English,,,0,expert,https://cognitiveclass.ai/courses/kubernetes-operators-advanced,IBM
19517,Fundamentals of Encryption & Quantum-Safe Techniques,"In this short course, learn about encryption, quantum computers, and quantum-safe cryptography to secure your IT infrastructure against emerging threats. Understand types of encryption, key management and consequences when encryption is cracked. Prepare for the quantum era and become ready to safeguard your data with IBM Quantum Safe technology.

Welcome to our comprehensive course on Encryption and Quantum-Safe Cryptography! Understand the threats to your data in the imminent quantum computing revolution.

This course will introduce you to the need for, and widespread use of encryption. It will examine the history of encryption (AKA cryptography), the types of encryption, and most importantly describe encryption keys and key management.

It will then introduce Quantum computers and how they will change the world, for the good and bad, including how they are expected to break today’s encryption. It will explain the current state of, Quantum-safe encryption algorithms and then explain the steps needed, and best practices for organizations to become Quantum-safe.

Course Syllabus
Welcome
Course introduction
About the course
Grading scheme
Module 1: Introduction to encryption
Securing your IT infrastructure against today’s and tomorrow’s computers and criminals
Types of encryption
The history of encryption and IBM's contributions
The consequences when encryption is cracked
Encryption keys and key management
Module quiz
Module 2: The Quantum era and Quantum computers
The Quantum era has officially begun
Quantum computers and their impact on the world
Quantum-safe cryptography/encryption
Get ready for the Quantum era
Module quiz
Module 3: Safeguard your data with Quantum-safe cryptography
The time to start is now
Prepare - Catalog and classify data
Discovery - Build a cryptographic inventory
Transform - Create cryptographic agility
Visibility - Observe and adapt
Module quiz
IBM’s Quantum-safe solution

Course Summary

Final Quiz

General Information
This class contains videos and presentations with full, in-depth speaker notes for every section. There will be a short quiz at the end of each section so you can assess your knowledge prior to going to the next section. At the end there will be a final quiz covering the content in the decks, both the slides and speaker notes, as well as the videos. 

Recommended Skills Prior to Taking this Course
This class is meant for those who are interested in learning more about the need for moving to Quantum-safe cryptography to keep their data safe into the future. A general knowledge of systems and applications is assumed, but the key concepts of encryption and Quantum computers are explained in the class.",https://cursodex.com/courses/fundamentals-of-encryption-quantum-safe-techniques/,https://cursodex.com/wp-content/uploads/2024/06/cognitive-ibm.png,cognitive ibm,https://cursodex.com/wp-content/uploads/2024/06/cognitive-ibm.png,Computación y Software,Ciberseguridad|Computación Cuantica,3 hour,,English,,,0,beginner,https://cognitiveclass.ai/courses/fundamentals-of-encryption-quantum-safe-techniques,IBM
19519,Reactive Architecture: Reactive Microservices,"When we use the term Reactive, we are usually talking about Reactive Microservices. But what is a microservice? And how can we make it Reactive? This course will explore the difference between monoliths and microservices and show the journey to making a system Reactive.

About This Course
When we use the term Reactive, we are usually talking about Reactive Microservices. But what is a microservice? And how can we make it Reactive? This course will explore the difference between monoliths and microservices and show the journey to making a system Reactive.

What will I get after passing this course?
You will receive a completion certificate.
Course Syllabus
The Software Spectrum
An introduction the Monolith to Microservices sprectrum
The bascis of choosing between a Monolith or Microservice software approach
Monoliths
Some Monoliths can be Big Balls of Mud
Characteristics of Monoliths
Advantages and Disadvantages of Monoliths
Microservices
Service Oriented Architecture
Characteristics of Microservices
Responsibilities of Microservices
Advantages and Disadvantages of Microservices
Decomposing a Monolith into Microservices
Principles of Isolation
State, Space, Time and Failure
Monoliths and the Principles of Isolation
Microservices and the Principles of Isolation
Isolation Techniques
Bulkheading
Circuit Breakers
Message Driven Architecture
Autonomy
Gateway Services
General Information
This course is self-paced.
It can be taken at any time.
It can be taken as many times as you wish.
Recommended skills prior to taking this course
Experience in the design of software systems.
Grading scheme
The minimum passing mark for the course is 75%, where the review questions are worth 40%, the case study exercises are worth 30% and the final exam is worth 30% of the course mark.
You have 1 attempt to take the final exam with multiple attempts per question.
Requirements
You should either understand all the concepts or have taken Reactive Architecture: Introduction to Reactive Systems and Reactive Architecture: Domain Driven Design",https://cursodex.com/courses/reactive-architecture-reactive-microservices/,https://cursodex.com/wp-content/uploads/2024/06/cognitive-ibm.png,cognitive ibm,https://cursodex.com/wp-content/uploads/2024/06/cognitive-ibm.png,Computación y Software,Programación,6 hour,,English,,,0,beginner,https://cognitiveclass.ai/courses/reactive-architecture-microservices,IBM
19521,Reinforcement Learning and Deep Learning Essentials,"Reinforcement Learning and Deep Learning are more advanced techniques and areas of Machine Learning. These techniques, centred around multi-layer neural networks, are important drivers behind the evolution of Artificial Intelligence (AI). In just a couple of hours, this course will provide a quick introduction to both Reinforcement Learning and Deep Learning and will even get you to apply these techniques in a hands-on exercise.

By actively engaging with the course content, including video lectures, quizzes, and a hands-on lab, you will develop the skills and confidence necessary to effectively apply your newfound knowledge. 

Course Syllabus
Module 1
Reinforcement Learning
Module 2
Introduction to Deep Learning
Key Concepts in Neural Networks and Training
Module 3
Deep Learning Frameworks in Python
Hands-on Lab: Deep Learning in Python

Recommended Skills Prior to Taking this Course
Basic knowledge of Python programming language.",https://cursodex.com/courses/reinforcement-learning-and-deep-learning-essentials/,https://cursodex.com/wp-content/uploads/2024/06/cognitive-ibm.png,cognitive ibm,https://cursodex.com/wp-content/uploads/2024/06/cognitive-ibm.png,Computación y Software,Ciencia de Datos|Inteligencia Artificial,2 hour,,English,,,0,beginner,https://cognitiveclass.ai/courses/reinforcement-learning-and-deep-learning-essentials,IBM
19523,Reactive Architecture: Building Scalable Systems,"Building Reactive Systems requires a balance between Consistency and Availability. This course will explain why that balance exists. We will discuss the CAP theorem as well as the Laws of Scalability that dictate what is possible to achieve when we build distributed systems. We will also introduce some techniques we can use to strike the right balance. All of this will be grounded in a discussion which starts first in the real world.

What will I get after passing this course?
You will receive a completion certificate.
Course Syllabus
Consistency, Availability, and Scalability
Definitions for Consistency, Availability, and Scalability.
A discussion of the difference between Performance and Scalability.
Consistency in Distributed Systems
An indepth discussion of how physics impacts our ability to provide consistency in a distributed system.
A definition, and discussion, of Eventual Consistency.
A definition, and discussion, of Strong Consistency.
Laws of Scalability
Contention in Distributed Systems.
Amdahl's Law.
Coherency in Distributed Systems./li>
Gunther's Law of Universal Scalability
CAP Theorem
Defining Partition Tolerance.
Discussing the balance between Consistency and Availability.
Sharding
Using Sharding for Consistency.
Explanation of how Sharding works.
Advantages/Disadvantages of Sharding.
Conflict-Free Replicated Data Types (CRDTs)
Using CRDTs for Availability.
Explanation of how CRDTs work.
Advantages/Disadvantages of CRDTs.
Consistency or Availability
How do we decide which one to pick?
General Information
It is self-paced.
It can be taken at any time.
It can be taken as many times as you wish.
Recommended skills prior to taking this course
Experience in the design of software systems.
Grading scheme
The minimum passing mark for the course is 75%, where the review questions are worth 40%, the case study exercises are worth 30% and the final exam is worth 30% of the course mark.
You have 1 attempt to take the final exam with multiple attempts per question.
Requirements
Reactive Architecture: Introduction to Reactive Systems, Reactive Architecture: Domain Driven Design and Reactive Architecture: Reactive Microservices.",https://cursodex.com/courses/reactive-architecture-building-scalable-systems/,https://cursodex.com/wp-content/uploads/2024/06/cognitive-ibm.png,cognitive ibm,https://cursodex.com/wp-content/uploads/2024/06/cognitive-ibm.png,Computación y Software,Programación,6 hour,,English,,,0,intermediate,https://cognitiveclass.ai/courses/reactive-architecture-building-scalable-systems,IBM
19525,Apache Pig 101,"Learn about the two major components of Apache Pig: the first is the language itself, which is called PigLatin, and the second is the runtime environment where PigLatin programs are executed.


Apache Pig was initially developed at Yahoo! to allow people using Hadoop® to focus more on analyzing large data sets and spend less time having to write mapper and reducer programs. Like actual pigs, who eat almost anything, the Pig programming language is designed to handle any kind of data—hence the name!

Get an overview of Pig's data structures supported and how to access data using the LOAD operator.
Learn Pig's relational operators.
Learn Pig's evaluation functions, as well as math and string functions.
COURSE SYLLABUS

Module 1 - Pig data types
Module 2 - Built-in functions used with the LOAD and STORE operators
Module 3 - The difference between storing and dumping a relation
Module 4 - The Pig operators
Module 5 - Pig evaluation functions
GENERAL INFORMATION

This course is self-paced.
It can be taken at any time.
It can be audited as many times as you wish.
RECOMMENDED SKILLS PRIOR TO TAKING THIS COURSE

Basic understanding of Apache Hadoop and Big Data.
Basic Linux Operating System knowledge.
Basic programming skills.",https://cursodex.com/courses/apache-pig-101/,https://cursodex.com/wp-content/uploads/2024/06/cognitive-ibm.png,cognitive ibm,https://cursodex.com/wp-content/uploads/2024/06/cognitive-ibm.png,Computación y Software,Ciencia de Datos|Programación,0 minute,,English,1,,0,beginner,https://cognitiveclass.ai/courses/introduction-to-pig,IBM
19528,"PyTorch: Tensor, Dataset and Data Augmentation","Data preparation plays a crucial role in effectively solving machine learning (ML) problems. PyTorch, a powerful deep learning framework, offers a plethora of tools to make data loading easy. The PyTorch: Tensor, Dataset and Data Augmentation course will provide you with a solid understanding of the basics and core principles of PyTorch, specifically focusing on tensor manipulation, dataset management, and data augmentation techniques.


""PyTorch: Tensor, Dataset and Data Augmentation"" course equips you with the essential skills to handle and transform data efficiently for machine learning tasks. In this course, students will delve into the essential aspects of working with tensors in PyTorch. They will learn how to efficiently manipulate tensors, perform mathematical operations, and leverage tensor-based operations for tasks like data preprocessing and model training. Through a series of lectures and hands-on exercises, you will gain a deep understanding of PyTorch's data loading capabilities,  PyTorch Dataset Object and learn how to preprocess and augment data to maximize model performance.

Syllabus 
Overview of Tensors
Tensors 1D
Two-Dimensional Tensors
Derivatives in PyTorch
Simple Dataset
Dataset and Data Augmentation
Recommended Skills Prior to Taking this Course
Basic knowledge of Python programming language.",https://cursodex.com/courses/pytorch-tensor-dataset-and-data-augmentation/,https://cursodex.com/wp-content/uploads/2024/06/cognitive-ibm.png,cognitive ibm,https://cursodex.com/wp-content/uploads/2024/06/cognitive-ibm.png,Computación y Software,Ciencia de Datos|Inteligencia Artificial|Programación|python,3 hour,,English,,,0,beginner,https://cognitiveclass.ai/courses/pytorch-tensor-dataset-and-data-augmentation,IBM
19530,Kubernetes Operators Intermediate,"This course serves as an introduction to Kubernetes operators. Operators are a design pattern for building and deploying an application onto a Kubernetes cluster such that it can be used in the same manner as core Kubernetes resources. It covers the internal architecture of operators and how they fit into the larger Kubernetes ecosystem, as well as how to build basic operators using Operator-sdk. Operator-sdk is a command line tool for scaffolding operators, generating the code skeleton and Kubernetes yaml needed to deploy the operator.


This course is of interest to anyone who wants to learn how to deploy and manage applications on Kubernetes using a more Kubernetes-native style, such as Kubernetes application devlopers, architects, or operators. It is also of interest to consumers of Kubernetes applications users interested in learning how some of the applications they use work internalally. It features hands-on labs that have you constructing and deploying real operators on a live Kubernetes cluster.

LEARNING OBJECTIVES

In this course you will learn about:

What a Kubernetes operator is
Why you would want to use an operator
The basic internal architecture of an operator
How to build a basic operator using
Golang
Helm
Ansible
COURSE SYLLABUS

Module 1 - Intro to Operators and Building your first Golang operator

Overview of operators
Overview of basic Kubernetes architecture
Architecture of an operator
Hands-on Lab
Build a Golang operator with Operator-sdk

Module 2 - Building your first Helm operator

Overview of Helm operators
Hands-on Lab
Build a Helm operator with Operator-sdk

Module 3 - Building your first Ansible operator

Overview of Ansible operators
Hands-on Lab
Build an Ansible operator with Operator-sdk
REQUIREMENTS

Basic familiarity with Kubernetes (i.e. creating/updating/deleting Kubernetes resources such as Pods and Services)


The labs in this course cover the creation, deployment, and use of operators on a Kubernetes cluster. It assumes you are already familiar with the basics of Kubernetes, such as using kubectl to create resources on a Kubernetes cluster.


The requirements for the hands-on labs are as follows:

Requirements for all hands-on labs
Operator-sdk v1.5.0+ installed
Kubectl v1.17.0+ installed
Admin access to a Kubernetes cluster. The next section covers how to provision a small cluster for free on IBM Cloud if you do not have a one already.
Docker v3.2.2+ installed
Access to a Docker image repository such as Docker Hub or quay.io",https://cursodex.com/courses/kubernetes-operators-intermediate/,https://cursodex.com/wp-content/uploads/2024/06/cognitive-ibm.png,cognitive ibm,https://cursodex.com/wp-content/uploads/2024/06/cognitive-ibm.png,Computación y Software,Programación,7 hour,,English,,,0,intermediate,https://cognitiveclass.ai/courses/kubernetes-operators-intermediate,IBM
19534,Introduction to Cognos Analytics,"IBM Cognos Analytics is designed to help you make confident business decisions informed by real metrics and insights and take the guesswork out of decision making. Take this course and learn about topical subjects of IBM Cognos Analytics, see demos or follow step-by-step instructional videos.

To keep pace with changing market dynamics and make better strategic decisions, you need ready access to up-to-date, high-quality data and analysis. IBM Cognos Analytics is designed to help you make confident business decisions informed by real metrics and insights and take the guesswork out of decision making. Take this course and learn about topical subjects of IBM Cognos Analytics, see demos or follow step-by-step instructional videos.

Course Syllabus
Overview
Module 1
Module 2
Module 3
Module 4
Module 5
Module 6
Module 7

General Information
The course consists of 8 modules, each of them with review questions.
There's no time limit for each review question, and you can have unlimited attempts!
Pass the course with a minimum passing mark of 50%.
If you pass the course the item to claim your completion certificate will be enabled.
Recommended Skills Prior to Taking this Course
Join the Business Analytics community to connect, learn and share with over 10000 users across the IBM Business Analytics Community: https://community.ibm.com/community/user/businessanalytics/communities/community-home?CommunityKey=6b10df83-0b3c-4f92-8b1f-1fd80d0e7e58%E2%80%8B",https://cursodex.com/courses/introduction-to-cognos-analytics/,https://cursodex.com/wp-content/uploads/2024/06/cognitive-ibm.png,cognitive ibm,https://cursodex.com/wp-content/uploads/2024/06/cognitive-ibm.png,Computación y Software,Análisis de Datos|Ciencia de Datos,1 hour,,English,,,0,beginner,https://cognitiveclass.ai/courses/introduction-to-cognos-analytics,IBM
19536,AI Biomedical Applications Workshop,"In three fascinating projects, learn how to create biomedical AI applications and deploy them. First, you'll discover the basics of AI and machine learning using Python and Scikit-Learn, building a model to detect Parkinson's disease from voice patterns. Next, you'll dive into deploying a Parkinson's detection app using Docker and Kubernetes, no prior knowledge is needed. Finally, using PyTorch and computer vision techniques, you'll develop an algorithm that identifies metastatic cancer from digital pathology scans. By the end, you'll have the skills to tackle real-world biomedical problems.

This course covers machine learning in the biomedical field through three projects. You will learn how to build and deploy AI models, including detecting Parkinson's Disease and identifying metastatic cancer. By the end, you'll be equipped with practical skills to apply machine learning to real-world problems and contribute to healthcare innovation.Part 1. parkinson detection; Part 2. deploy the docker container of the parkinson app; Part 3. cancer detection with pytorch.
Course Syllabus
Part 1: Using Machine Learning to Analyze Voice Disorders for Parkinson's Disease Detection
Introduction to machine learning and its applications in Biomedicine
Understanding voice disorders and Parkinson's disease
Implementing different machine learning algorithms such as decision trees and support vector machines
Conducting grid search to optimize model parameters
Visualizing the models for interpretation and feature identification
Building a machine learning model that can accurately predict Parkinson's disease based on voice recordings
Part 2: Deploying AI Application on IBM Code Engine
Introduction to IBM Code Engine and its features
Understanding serverless platforms and their advantages
A step-by-step guide to deploying the AI application on IBM Cloud using IBM Code Engine
Using Parkinson's detection model as an example
Creating a Docker container image with Kubernetes for app deployment
Part 3: Cancer Detection with PyTorch
Introduction to the convolutional neural network and transfer learning
Understanding pre-trained CNNs
Dataset preparation for PCAM images
Training and testing the model
Improving model performance using transfer learning
Overall, this course will provide an in-depth understanding of machine learning applications in biomedicine, from detecting Parkinson's disease to identifying metastatic cancer. By the end of the course, students will have the skills to build and deploy AI models and contribute to healthcare innovation.",https://cursodex.com/courses/ai-biomedical-applications-workshop/,https://cursodex.com/wp-content/uploads/2024/06/cognitive-ibm.png,cognitive ibm,https://cursodex.com/wp-content/uploads/2024/06/cognitive-ibm.png,Computación y Software,Análisis de Datos|Biomédicina|Ciencia de Datos|Inteligencia Artificial,4 hour,,English,,,0,intermediate,https://cognitiveclass.ai/courses/ai-biomedical-applications-workshop,IBM
19538,Build a Neural Network with PyTorch,"In this course, you will be focusing on how PyTorch creates and Neural Network optimizes models. We will quickly iterate through different aspects of PyTorch Neural Networks, giving you strong foundations and all the prerequisites you need to build deep learning models. Designed for students and professionals interested in machine learning and deep learning, this course offers a comprehensive understanding of the theory and practical applications of building and deploying neural networks. Note, this course is a part of a PyTorch Learning Path, check Prerequisites section.

In this course, participants will dive into the fundamentals of neural networks and gain hands-on experience with PyTorch, one of the most popular frameworks for deep learning. Through a series of interactive lectures, coding exercises, and projects, students will develop a solid foundation in building and training neural networks. Throughout the course, participants will have the opportunity to apply their knowledge through hands-on coding exercises. By the end of the course, students will have the skills and confidence to build, train, and deploy neural networks using PyTorch, enabling them to tackle real-world machine learning challenges and contribute to the advancement of AI applications.

Syllabus
Module 1 - Neural Networks
Introduction to Networks
Network Shape: Depth vs Width
Back Propagation
Activation Functions
Module 2- Deep Networks
Dropout
Initialization
Batch Normalization
Other Optimization Methods
Prerequisites
Note: this course is a part of the PyTorch Learning Path requires the completion of the following courses:
PyTorch: Tensor, Dataset and Data Augmentation
Linear Regression with PyTorch
Classification with PyTorch
Alternatively, the student must have a good understanding of PyTorch Tensors and DataSets, linear regression, and classification.

Skills Prior to Taking this Course
Basic knowledge of the Python programming language",https://cursodex.com/courses/build-a-neural-network-with-pytorch/,https://cursodex.com/wp-content/uploads/2024/06/cognitive-ibm.png,cognitive ibm,https://cursodex.com/wp-content/uploads/2024/06/cognitive-ibm.png,Computación y Software,Ciencia de Datos|Inteligencia Artificial|Programación|python,7 hour,,English,,,0,beginner,https://cognitiveclass.ai/courses/build-a-neural-network-with-pytorch,IBM
19542,Solr 101,"Learn the basics of Solr (pronounced ""solar""), an open source enterprise search platform, written in Java, from the Apache Lucene project.

Solr is a standalone full-text search server that uses the Lucene Java search library at its core for full-text indexing and search, and has REST-like HTTP/XML and JSON APIs that make it usable from most popular programming languages.

Learn about Solr's major features, including full-text search, hit highlighting, faceted search, real-time indexing, dynamic clustering, database integration, NoSQL features and rich document (e.g., Word, PDF) handling.
Learn how Solr is highly scalable and fault tolerant in providing distributed search and index replication.
Learn why Solr is the most popular enterprise search engine.
COURSE SYLLABUS
Module 1 - Search Engines
Understand the importance of text search engines
Understand the Solr search procedure
Identify Solr components
Module 2 - Configure and Add Documents to Solr
Identifying the important files in a Solr installation
Define the schema for documents in the index
Understand the various ways to add documents to Solr
Module 3 - Analyzers and Queries
Use analyzers, tokenizers, and filters
Construct queries
Module 4 - SolrJ and Customization
Create SolrJ applications
Understand the customization options available in Solr
GENERAL INFORMATION
This course is self-paced.
It can be taken at any time.
It can be audited as many times as you wish.
Labs can be performed on the Cloud, or using a 64-bit system. If using a 64-bit system, you can install the required software (Linux-only), or use the supplied VMWare image. More details are provided in the section ""Labs setup"".
RECOMMENDED SKILLS PRIOR TO TAKING THIS COURSE
Basic knowledge of operating systems (UNIX/Linux).
Basic understanding of SQL and Java would be helpful.",https://cursodex.com/courses/solr-101/,https://cursodex.com/wp-content/uploads/2024/06/cognitive-ibm.png,cognitive ibm,https://cursodex.com/wp-content/uploads/2024/06/cognitive-ibm.png,Computación y Software,Big Data|Ciencia de Datos,3 hour,,English,,,0,beginner,https://cognitiveclass.ai/courses/solr,IBM
19544,Developing Distributed Applications Using ZooKeeper,"ZooKeeper is a coordination service that provides sets of tools to help manage distributed applications. Building distributed applications comes with challenges that are intrinsic to distributed applications itself, which includes maintaining configuration information, groups, naming, and synchronization.

ZooKeeper allows developers to handle these challenges to create robust distributed applications. ZooKeeper comes with a set of guarantees: sequential consistency, atomicity, single system image, reliability, and timeliness. This course will help you learn how to use ZooKeeper to keep your Big Data applications running smoothly despite the challenges of operating in a complex distributed environment.

What will I get after passing this course?
You will receive a completion certificate.
This course is a component required to receive the IBM Explorer - Big Data Administration badge (upon completion of all badge criteria).
COURSE SYLLABUS
Lesson 1 - Introduction to ZooKeeper

Describe distributed systems and the purpose of Zookeeper
Describe the ZooKeeper consistency guarantees
Describe the basics of Zookeeper components
Describe the application of Zookeeper in Hadoop ecosystem and usage in other real-world scenarios.
Lesson 2 - The ZooKeeper Data Model

Understand ZooKeeper Components in detail
Use ZooKeeper CLI to run commands and interact with ZooKeeper service
Lesson 3 - Programming and Advanced Topics

Manage ZooKeeper’s ACL and authentication to control permissions to the znodes
Handle the various failure modes of ZooKeeper
List the various ZooKeeper bindings and API
Use the Java API to create a ZooKeeper application
Use various ZooKeeper clients to work with ZooKeeper
Understand how ZooKeeper works with ZooKeeper Atomic Broadcast (zab)
Maintain your ZooKeeper environment with ZooKeeper administration
GENERAL INFORMATION
This course is self-paced.
It can be taken at any time.
It can be taken as many times as you wish.
Requirements
Hadoop Foundations I

Recommended skills prior to taking this course
Basic knowledge of operating systems (UNIX/Linux)
Know how to work with the Eclipse IDE",https://cursodex.com/courses/developing-distributed-applications-using-zookeeper/,https://cursodex.com/wp-content/uploads/2024/06/cognitive-ibm.png,cognitive ibm,https://cursodex.com/wp-content/uploads/2024/06/cognitive-ibm.png,Computación y Software,Big Data|Ciencia de Datos,4 hour,,English,,,0,beginner,https://cognitiveclass.ai/courses/developing-distributed-applications-using-zookeeper,IBM
